"","Provinces","Year","Dengue","Population_density","Humidity"
"1154","Yala",2020,267.358828968329,119.131322220055,82.2847352054833
"1155","Yasothon",2020,162.768942937325,128.43420324178,85.0614966941182
"1156","Amnat Charoen",2006,145.874850538063,116.705174665196,72.4648711154693
"1157","Ang Thong",2006,100.450206177688,293.216862941101,72.9776597698843
"1158","Bangkok",2006,252.804181770096,3630.91837573793,70.4577179476628
"1159","Bungkan",2006,206.87448903423,0,72.275576805911
"1160","Buri Ram",2006,243.890859947905,148.865554542165,69.7464404632089
"1161","Chachoengsao",2006,157.143685668441,122.258643244253,67.5409937833934
"1162","Chai Nat",2006,105.170519798272,137.263508069251,69.421606125817
"1163","Chaiyaphum",2006,239.515622424294,87.5818488033647,67.0311309329121
"1164","Chanthaburi",2006,364.732917471955,79.2661722940991,67.301116342104
"1165","Chiang Mai",2006,217.560782056405,82.4734320890422,72.1322162662727
"1166","Chiang Rai",2006,421.279627240695,104.955837583142,76.5747063125845
"1167","Chon Buri",2006,236.602023651362,277.169378867752,78.9686450524542
"1168","Chumphon",2006,116.000855776195,79.7076655581088,80.9244464746074
"1169","Kalasin",2006,136.125547116045,140.434384674494,82.1642304035383
"1170","Kamphaeng Phet",2006,68.3851417482163,84.6146786113025,75.7638712753996
"1171","Kanchanaburi",2006,99.99396009637,42.8291670319396,77.0256919785932
"1172","Khon Kaen",2006,198.060934867715,160.802999010379,76.3660140902124
"1173","Krabi",2006,122.874469856118,85.6667669106503,75.9221811066488
"1174","Lampang",2006,121.433243454334,61.7354721304782,71.961259454428
"1175","Lamphun",2006,82.7643285743844,90.0076832904191,69.9832430529133
"1176","Loei",2006,274.763124440297,53.6826108405257,70.5485497004686
"1177","Lop Buri",2006,171.067773941713,121.420159803141,72.005589094101
"1178","Mae Hong Son",2006,144.448019698093,20.1221345609296,73.077029110106
"1179","Maha Sarakham",2006,142.358511457224,177.199956989109,71.3250295192272
"1180","Mukdahan",2006,223.623265923911,77.29496316676,74.2136721774808
"1181","Nakhon Nayok",2006,135.927474628791,117.81479736098,72.6130829372189
"1182","Nakhon Pathom",2006,249.845202245571,379.050300070054,74.936743924112
"1183","Nakhon Phanom",2006,144.622336271338,126.136926802049,71.8721011188343
"1184","Nakhon Ratchasima",2006,368.049855855049,124.69949688601,69.8255784629222
"1185","Nakhon Sawan",2006,134.392499526583,112.112024607621,71.665465402931
"1186","Nakhon Si Thammarat",2006,279.344032054857,151.919506780084,74.745849497388
"1187","Nan",2006,94.3525085369057,41.6369423064988,73.4326740034989
"1188","Narathiwat",2006,257.886026233234,158.011855844019,68.7350183275292
"1189","Nong Bua Lam Phu",2006,91.5518830021945,128.707160192854,69.9225737175852
"1190","Nong Khai",2006,142.59649448672,297.231090085226,71.2211563553969
"1191","Nonthaburi",2006,114.074017741226,1605.41890365304,72.621045341079
"1192","P.Nakhon S.Ayutthaya",2006,82.7532077532077,295.15105763815,74.6230131165208
"1193","Pathum Thani",2006,51.9301547821118,564.494945787807,74.0331492734992
"1194","Pattani",2006,173.250125757113,327.63575343906,75.2402883062151
"1195","Phangnga",2006,265.282669691362,58.8348543897653,72.7836125306724
"1196","Phatthalung",2006,171.087053456092,146.977651743787,74.2730528968783
"1197","Phayao",2006,88.0507206596269,76.5089550688742,74.8072056861571
"1198","Phetchabun",2006,231.507034134256,79.1193626732813,75.3664734607131
"1199","Phetchaburi",2006,199.637587367331,73.360783327213,75.6215602736641
"1200","Phichit",2006,60.257463708573,123.11419102086,73.9375338989569
"1201","Phitsanulok",2006,81.191053878761,78.0805658064541,74.89526608363
"1202","Phrae",2006,96.1848221271112,71.6320226446097,75.9548059642564
"1203","Phuket",2006,136.824384827537,553.808785453581,69.7707682860056
"1204","Prachin Buri",2006,295.765406551254,95.292839981505,75.1217542229196
"1205","Prachuap Khiri Khan",2006,101.957622507326,77.6453368762583,73.7182475415037
"1206","Ranong",2006,98.1636712185144,54.5323062602239,77.0938581119638
"1207","Ratchaburi",2006,232.182899314853,159.518149079123,72.0524550953618
"1208","Rayong",2006,361.352937340203,161.53856981982,74.7176051567081
"1209","Roi Et",2006,292.975456264713,157.847466741467,71.6084041117539
"1210","Sa Kaeo",2006,267.263590940796,74.8205246376095,74.866809357714
"1211","Sakon Nakhon",2006,80.0847258014143,115.45630311134,74.2574962366064
"1212","Samut Prakan",2006,95.9859161678766,1103.11206542827,76.9944286056229
"1213","Samut Sakhon",2006,212.342085485583,530.190394418735,68.5963716121103
"1214","Samut Songkhram",2006,134.666373230211,467.930704307823,69.3365278814948
"1215","Saraburi",2006,142.399485684737,170.517932965486,71.8860969024027
"1216","Satun",2006,52.026413409885,113.573058564077,71.9124750451943
"1217","Si Sa Ket",2006,177.488892365027,163.629856008659,76.4145978230475
"1218","Sing Buri",2006,95.3424014550717,263.799153290422,78.6223439061974
"1219","Songkhla",2006,215.921918834036,178.187825108005,81.6180152055479
"1220","Sukhothai",2006,117.536115021389,92.3001073969253,81.7868596710329
"1221","Suphan Buri",2006,82.5991189427313,157.503310931973,82.419279810208
"1222","Surat Thani",2006,50.0716107953274,74.5219959028719,80.2429481808678
"1223","Surin",2006,275.172027931378,169.282067971959,82.5295143772116
"1224","Tak",2006,197.610640527474,32.1623853742233,82.997371673584
"1225","Trang",2006,109.567544249032,123.527738276151,82.8229874238378
"1226","Trat",2006,275.860861036186,78.0237672933664,81.5416312422296
"1227","Ubon Ratchathani",2006,404.598508230315,113.24560094253,81.7114231257241
"1228","Udon Thani",2006,103.03157975372,130.223586741416,81.2847063915704
"1229","Uthai Thani",2006,211.924359305602,48.5848511332275,82.7052980619637
"1230","Uttaradit",2006,131.794830415019,59.6385167132056,80.8058800039939
"1231","Yala",2006,265.528826473224,103.570874026062,81.4408552848686
"1232","Yasothon",2006,163.106446641695,129.969406468182,84.4985244648229
