"","Reporting_Area","Longitude","Latitude","Year","Month","Relative_Humidity","row_number"
"10393","Samut Songkhram",99.95315,13.396103,"2007","01",67.595151159211,10453
"10394","Samut Songkhram",99.95315,13.396103,"2007","02",70.9731820172568,10454
"10395","Samut Songkhram",99.95315,13.396103,"2007","03",69.3052844142241,10455
"10396","Samut Songkhram",99.95315,13.396103,"2007","04",70.4660579110813,10456
"10397","Samut Songkhram",99.95315,13.396103,"2007","05",79.1730508981982,10457
"10398","Samut Songkhram",99.95315,13.396103,"2007","06",75.2369816283849,10458
"10399","Samut Songkhram",99.95315,13.396103,"2007","07",75.2274817999545,10459
"10400","Samut Songkhram",99.95315,13.396103,"2007","08",70.6149949052921,10460
"10401","Samut Songkhram",99.95315,13.396103,"2007","09",78.3518612675866,10461
"10402","Samut Songkhram",99.95315,13.396103,"2007","10",76.2155503817893,10462
"10403","Samut Songkhram",99.95315,13.396103,"2007","11",63.9156617247233,10463
"10404","Samut Songkhram",99.95315,13.396103,"2007","12",66.1218578733961,10464
"10405","Samut Songkhram",99.95315,13.396103,"2008","01",67.0355583876722,10465
"10406","Samut Songkhram",99.95315,13.396103,"2008","02",73.2757199929579,10466
"10407","Samut Songkhram",99.95315,13.396103,"2008","03",69.0566188186477,10467
"10408","Samut Songkhram",99.95315,13.396103,"2008","04",72.1317366118629,10468
"10409","Samut Songkhram",99.95315,13.396103,"2008","05",76.0501883567662,10469
"10410","Samut Songkhram",99.95315,13.396103,"2008","06",77.3690379890143,10470
"10411","Samut Songkhram",99.95315,13.396103,"2008","07",77.5790630319188,10471
"10412","Samut Songkhram",99.95315,13.396103,"2008","08",76.3628289299819,10472
"10413","Samut Songkhram",99.95315,13.396103,"2008","09",76.3317045231455,10473
"10414","Samut Songkhram",99.95315,13.396103,"2008","10",79.2946962372781,10474
"10415","Samut Songkhram",99.95315,13.396103,"2008","11",71.448807571309,10475
"10416","Samut Songkhram",99.95315,13.396103,"2008","12",64.5728118504597,10476
"10417","Samut Songkhram",99.95315,13.396103,"2009","01",65.8643981538946,10477
"10418","Samut Songkhram",99.95315,13.396103,"2009","02",70.2891295928596,10478
"10419","Samut Songkhram",99.95315,13.396103,"2009","03",71.4371668345934,10479
"10420","Samut Songkhram",99.95315,13.396103,"2009","04",67.7936082185554,10480
"10421","Samut Songkhram",99.95315,13.396103,"2009","05",76.0904591864456,10481
"10422","Samut Songkhram",99.95315,13.396103,"2009","06",74.9885055906282,10482
"10423","Samut Songkhram",99.95315,13.396103,"2009","07",75.0654757012077,10483
"10424","Samut Songkhram",99.95315,13.396103,"2009","08",73.1475708261712,10484
"10425","Samut Songkhram",99.95315,13.396103,"2009","09",75.6858728442966,10485
"10426","Samut Songkhram",99.95315,13.396103,"2009","10",81.1838319695304,10486
"10427","Samut Songkhram",99.95315,13.396103,"2009","11",67.2898720133949,10487
"10428","Samut Songkhram",99.95315,13.396103,"2009","12",69.9783512018196,10488
"10429","Samut Songkhram",99.95315,13.396103,"2010","01",71.3511318593846,10489
"10430","Samut Songkhram",99.95315,13.396103,"2010","02",71.9656991156559,10490
"10431","Samut Songkhram",99.95315,13.396103,"2010","03",69.1348271679546,10491
"10432","Samut Songkhram",99.95315,13.396103,"2010","04",69.6353644834847,10492
"10433","Samut Songkhram",99.95315,13.396103,"2010","05",69.7137672064166,10493
"10434","Samut Songkhram",99.95315,13.396103,"2010","06",72.3844626059819,10494
"10435","Samut Songkhram",99.95315,13.396103,"2010","07",76.0366710746325,10495
"10436","Samut Songkhram",99.95315,13.396103,"2010","08",78.3581082459103,10496
"10437","Samut Songkhram",99.95315,13.396103,"2010","09",79.3985867513242,10497
"10438","Samut Songkhram",99.95315,13.396103,"2010","10",81.0084517615724,10498
"10439","Samut Songkhram",99.95315,13.396103,"2010","11",70.7781279576495,10499
"10440","Samut Songkhram",99.95315,13.396103,"2010","12",73.2778929173785,10500
"10441","Samut Songkhram",99.95315,13.396103,"2011","01",68.4358224577273,10501
"10442","Samut Songkhram",99.95315,13.396103,"2011","02",75.4049854633885,10502
"10443","Samut Songkhram",99.95315,13.396103,"2011","03",74.8882432186619,10503
"10444","Samut Songkhram",99.95315,13.396103,"2011","04",72.9226678347023,10504
"10445","Samut Songkhram",99.95315,13.396103,"2011","05",73.0435037969961,10505
"10446","Samut Songkhram",99.95315,13.396103,"2011","06",73.6768312004036,10506
"10447","Samut Songkhram",99.95315,13.396103,"2011","07",75.1070145323945,10507
"10448","Samut Songkhram",99.95315,13.396103,"2011","08",76.523208533991,10508
"10449","Samut Songkhram",99.95315,13.396103,"2011","09",77.3351474526692,10509
"10450","Samut Songkhram",99.95315,13.396103,"2011","10",81.6362329511665,10510
"10451","Samut Songkhram",99.95315,13.396103,"2011","11",71.0713528187932,10511
"10452","Samut Songkhram",99.95315,13.396103,"2011","12",67.9511702439737,10512
"10453","Samut Songkhram",99.95315,13.396103,"2012","01",75.4846065615763,10513
"10454","Samut Songkhram",99.95315,13.396103,"2012","02",73.3723962348804,10514
"10455","Samut Songkhram",99.95315,13.396103,"2012","03",70.3679172931905,10515
"10456","Samut Songkhram",99.95315,13.396103,"2012","04",68.1967111878336,10516
"10457","Samut Songkhram",99.95315,13.396103,"2012","05",70.2049615714752,10517
"10458","Samut Songkhram",99.95315,13.396103,"2012","06",69.3278907310857,10518
"10459","Samut Songkhram",99.95315,13.396103,"2012","07",74.4426043216004,10519
"10460","Samut Songkhram",99.95315,13.396103,"2012","08",76.8637034636463,10520
"10461","Samut Songkhram",99.95315,13.396103,"2012","09",81.7417602911632,10521
"10462","Samut Songkhram",99.95315,13.396103,"2012","10",79.163142304499,10522
"10463","Samut Songkhram",99.95315,13.396103,"2012","11",81.774586284801,10523
"10464","Samut Songkhram",99.95315,13.396103,"2012","12",74.1344876647276,10524
"10465","Samut Songkhram",99.95315,13.396103,"2013","01",72.2472098149234,10525
"10466","Samut Songkhram",99.95315,13.396103,"2013","02",73.3408050882081,10526
"10467","Samut Songkhram",99.95315,13.396103,"2013","03",71.6018642936785,10527
"10468","Samut Songkhram",99.95315,13.396103,"2013","04",69.2652811128724,10528
"10469","Samut Songkhram",99.95315,13.396103,"2013","05",70.4375793697132,10529
"10470","Samut Songkhram",99.95315,13.396103,"2013","06",78.2963598385537,10530
"10471","Samut Songkhram",99.95315,13.396103,"2013","07",77.6232101887513,10531
"10472","Samut Songkhram",99.95315,13.396103,"2013","08",76.8091292082024,10532
"10473","Samut Songkhram",99.95315,13.396103,"2013","09",80.8002138005003,10533
"10474","Samut Songkhram",99.95315,13.396103,"2013","10",81.0870009429374,10534
"10475","Samut Songkhram",99.95315,13.396103,"2013","11",78.8326879119459,10535
"10476","Samut Songkhram",99.95315,13.396103,"2013","12",70.1790694610877,10536
"10477","Samut Songkhram",99.95315,13.396103,"2014","01",68.4928345303355,10537
"10478","Samut Songkhram",99.95315,13.396103,"2014","02",76.000833737309,10538
"10479","Samut Songkhram",99.95315,13.396103,"2014","03",74.1251548840224,10539
"10480","Samut Songkhram",99.95315,13.396103,"2014","04",69.8977310061994,10540
"10481","Samut Songkhram",99.95315,13.396103,"2014","05",71.9997873276952,10541
"10482","Samut Songkhram",99.95315,13.396103,"2014","06",73.7252401847653,10542
"10483","Samut Songkhram",99.95315,13.396103,"2014","07",73.7888950493478,10543
"10484","Samut Songkhram",99.95315,13.396103,"2014","08",76.5322328837618,10544
"10485","Samut Songkhram",99.95315,13.396103,"2014","09",77.9224617003015,10545
"10486","Samut Songkhram",99.95315,13.396103,"2014","10",81.6953981495783,10546
"10487","Samut Songkhram",99.95315,13.396103,"2014","11",78.3275643312644,10547
"10488","Samut Songkhram",99.95315,13.396103,"2014","12",69.972098880574,10548
"10489","Samut Songkhram",99.95315,13.396103,"2015","01",73.3503066608155,10549
"10490","Samut Songkhram",99.95315,13.396103,"2015","02",71.352628851739,10550
"10491","Samut Songkhram",99.95315,13.396103,"2015","03",74.8300777234529,10551
"10492","Samut Songkhram",99.95315,13.396103,"2015","04",68.622842059771,10552
"10493","Samut Songkhram",99.95315,13.396103,"2015","05",69.5068694107958,10553
"10494","Samut Songkhram",99.95315,13.396103,"2015","06",72.0586451728643,10554
"10495","Samut Songkhram",99.95315,13.396103,"2015","07",70.8855943684984,10555
"10496","Samut Songkhram",99.95315,13.396103,"2015","08",74.7393786795512,10556
"10497","Samut Songkhram",99.95315,13.396103,"2015","09",77.980380815329,10557
"10498","Samut Songkhram",99.95315,13.396103,"2015","10",78.7401896018106,10558
"10499","Samut Songkhram",99.95315,13.396103,"2015","11",74.1913020878594,10559
"10500","Samut Songkhram",99.95315,13.396103,"2015","12",70.2174441150783,10560
"10501","Samut Songkhram",99.95315,13.396103,"2016","01",71.603179975797,10561
"10502","Samut Songkhram",99.95315,13.396103,"2016","02",67.9301880512041,10562
"10503","Samut Songkhram",99.95315,13.396103,"2016","03",72.3504302986795,10563
"10504","Samut Songkhram",99.95315,13.396103,"2016","04",69.9321304903601,10564
"10505","Samut Songkhram",99.95315,13.396103,"2016","05",71.1422461366369,10565
"10506","Samut Songkhram",99.95315,13.396103,"2016","06",73.0662952436205,10566
"10507","Samut Songkhram",99.95315,13.396103,"2016","07",77.7434322614527,10567
"10508","Samut Songkhram",99.95315,13.396103,"2016","08",72.6420836977339,10568
"10509","Samut Songkhram",99.95315,13.396103,"2016","09",79.0507830300541,10569
"10510","Samut Songkhram",99.95315,13.396103,"2016","10",81.8161539183665,10570
"10511","Samut Songkhram",99.95315,13.396103,"2016","11",78.4412118611963,10571
"10512","Samut Songkhram",99.95315,13.396103,"2016","12",70.0110241315058,10572
"10513","Samut Songkhram",99.95315,13.396103,"2017","01",76.3497802091348,10573
"10514","Samut Songkhram",99.95315,13.396103,"2017","02",69.3544726483019,10574
"10515","Samut Songkhram",99.95315,13.396103,"2017","03",72.3906928517974,10575
"10516","Samut Songkhram",99.95315,13.396103,"2017","04",70.0366207418788,10576
"10517","Samut Songkhram",99.95315,13.396103,"2017","05",76.5138658953739,10577
"10518","Samut Songkhram",99.95315,13.396103,"2017","06",72.2174615278708,10578
"10519","Samut Songkhram",99.95315,13.396103,"2017","07",75.1913646408912,10579
"10520","Samut Songkhram",99.95315,13.396103,"2017","08",74.2074823515781,10580
"10521","Samut Songkhram",99.95315,13.396103,"2017","09",76.0155912272687,10581
"10522","Samut Songkhram",99.95315,13.396103,"2017","10",80.1397996634423,10582
"10523","Samut Songkhram",99.95315,13.396103,"2017","11",77.0928367770673,10583
"10524","Samut Songkhram",99.95315,13.396103,"2017","12",71.6384223583357,10584
"10525","Samut Songkhram",99.95315,13.396103,"2018","01",75.5856833496756,10585
"10526","Samut Songkhram",99.95315,13.396103,"2018","02",74.6867507297063,10586
"10527","Samut Songkhram",99.95315,13.396103,"2018","03",74.7126357267769,10587
"10528","Samut Songkhram",99.95315,13.396103,"2018","04",74.418882505569,10588
"10529","Samut Songkhram",99.95315,13.396103,"2018","05",78.8170181263375,10589
"10530","Samut Songkhram",99.95315,13.396103,"2018","06",74.8266922427595,10590
"10531","Samut Songkhram",99.95315,13.396103,"2018","07",72.7346278270129,10591
"10532","Samut Songkhram",99.95315,13.396103,"2018","08",77.1795308373034,10592
"10533","Samut Songkhram",99.95315,13.396103,"2018","09",79.6582487744176,10593
"10534","Samut Songkhram",99.95315,13.396103,"2018","10",80.8364457026768,10594
"10535","Samut Songkhram",99.95315,13.396103,"2018","11",76.3380545045049,10595
"10536","Samut Songkhram",99.95315,13.396103,"2018","12",73.5785084346855,10596
"10537","Samut Songkhram",99.95315,13.396103,"2019","01",71.5292867148929,10597
"10538","Samut Songkhram",99.95315,13.396103,"2019","02",74.3903051643006,10598
"10539","Samut Songkhram",99.95315,13.396103,"2019","03",71.6184048375809,10599
"10540","Samut Songkhram",99.95315,13.396103,"2019","04",68.898375010443,10600
"10541","Samut Songkhram",99.95315,13.396103,"2019","05",70.4729531368008,10601
"10542","Samut Songkhram",99.95315,13.396103,"2019","06",75.9496404544681,10602
"10543","Samut Songkhram",99.95315,13.396103,"2019","07",71.8222032775713,10603
"10544","Samut Songkhram",99.95315,13.396103,"2019","08",77.9045762248185,10604
"10545","Samut Songkhram",99.95315,13.396103,"2019","09",78.7237689576586,10605
"10546","Samut Songkhram",99.95315,13.396103,"2019","10",78.3377123587945,10606
"10547","Samut Songkhram",99.95315,13.396103,"2019","11",71.6757464934094,10607
"10548","Samut Songkhram",99.95315,13.396103,"2019","12",69.7642416109722,10608
"10549","Samut Songkhram",99.95315,13.396103,"2020","01",73.749716448426,10609
"10550","Samut Songkhram",99.95315,13.396103,"2020","02",70.0610766880852,10610
"10551","Samut Songkhram",99.95315,13.396103,"2020","03",71.1222962151602,10611
"10552","Samut Songkhram",99.95315,13.396103,"2020","04",71.86117357767,10612
"10553","Samut Songkhram",99.95315,13.396103,"2020","05",71.5224849337328,10613
"10554","Samut Songkhram",99.95315,13.396103,"2020","06",76.5612638476616,10614
"10555","Samut Songkhram",99.95315,13.396103,"2020","07",73.961156305902,10615
"10556","Samut Songkhram",99.95315,13.396103,"2020","08",75.7838571982781,10616
"10557","Samut Songkhram",99.95315,13.396103,"2020","09",78.5242779863357,10617
"10558","Samut Songkhram",99.95315,13.396103,"2020","10",82.7594985727333,10618
"10559","Samut Songkhram",99.95315,13.396103,"2020","11",73.7800767884416,10619
"10560","Samut Songkhram",99.95315,13.396103,"2020","12",70.1819740042891,10620
"10561","Saraburi",101.01703,14.626601,"2006","01",63.2096784177034,10621
"10562","Saraburi",101.01703,14.626601,"2006","02",64.9935380686884,10622
"10563","Saraburi",101.01703,14.626601,"2006","03",68.2741818718288,10623
"10564","Saraburi",101.01703,14.626601,"2006","04",71.2443909520688,10624
"10565","Saraburi",101.01703,14.626601,"2006","05",75.1329638771389,10625
"10566","Saraburi",101.01703,14.626601,"2006","06",76.96131180473,10626
"10567","Saraburi",101.01703,14.626601,"2006","07",78.5488253220268,10627
"10568","Saraburi",101.01703,14.626601,"2006","08",76.0001653588337,10628
"10569","Saraburi",101.01703,14.626601,"2006","09",81.7587610659392,10629
"10570","Saraburi",101.01703,14.626601,"2006","10",77.9346715014914,10630
"10571","Saraburi",101.01703,14.626601,"2006","11",70.1631021416706,10631
"10572","Saraburi",101.01703,14.626601,"2006","12",61.3650048131528,10632
"10573","Saraburi",101.01703,14.626601,"2007","01",59.6852212076602,10633
"10574","Saraburi",101.01703,14.626601,"2007","02",63.4516654636549,10634
"10575","Saraburi",101.01703,14.626601,"2007","03",68.3949573599774,10635
"10576","Saraburi",101.01703,14.626601,"2007","04",72.7253917362379,10636
"10577","Saraburi",101.01703,14.626601,"2007","05",79.2034396461819,10637
"10578","Saraburi",101.01703,14.626601,"2007","06",74.0239862193232,10638
"10579","Saraburi",101.01703,14.626601,"2007","07",77.0582093612008,10639
"10580","Saraburi",101.01703,14.626601,"2007","08",77.519223801986,10640
"10581","Saraburi",101.01703,14.626601,"2007","09",80.1496107681938,10641
"10582","Saraburi",101.01703,14.626601,"2007","10",75.9357073908267,10642
"10583","Saraburi",101.01703,14.626601,"2007","11",61.7355000703231,10643
"10584","Saraburi",101.01703,14.626601,"2007","12",62.7701076258784,10644
"10585","Saraburi",101.01703,14.626601,"2008","01",62.1586072175399,10645
"10586","Saraburi",101.01703,14.626601,"2008","02",64.4297225288723,10646
"10587","Saraburi",101.01703,14.626601,"2008","03",62.5936743860659,10647
"10588","Saraburi",101.01703,14.626601,"2008","04",71.4562673983367,10648
"10589","Saraburi",101.01703,14.626601,"2008","05",78.9014835689379,10649
"10590","Saraburi",101.01703,14.626601,"2008","06",79.6494550953741,10650
"10591","Saraburi",101.01703,14.626601,"2008","07",80.3481353593909,10651
"10592","Saraburi",101.01703,14.626601,"2008","08",80.0410724639893,10652
"10593","Saraburi",101.01703,14.626601,"2008","09",81.6317067187765,10653
"10594","Saraburi",101.01703,14.626601,"2008","10",81.9565513776696,10654
"10595","Saraburi",101.01703,14.626601,"2008","11",71.7712903727656,10655
"10596","Saraburi",101.01703,14.626601,"2008","12",64.8813048072483,10656
"10597","Saraburi",101.01703,14.626601,"2009","01",60.9936025785363,10657
"10598","Saraburi",101.01703,14.626601,"2009","02",63.3745474193407,10658
"10599","Saraburi",101.01703,14.626601,"2009","03",72.2426739900009,10659
"10600","Saraburi",101.01703,14.626601,"2009","04",71.2989331950312,10660
"10601","Saraburi",101.01703,14.626601,"2009","05",77.0686124552851,10661
"10602","Saraburi",101.01703,14.626601,"2009","06",79.5175437429677,10662
"10603","Saraburi",101.01703,14.626601,"2009","07",79.3800215679666,10663
"10604","Saraburi",101.01703,14.626601,"2009","08",78.5694408085035,10664
"10605","Saraburi",101.01703,14.626601,"2009","09",82.1988224858823,10665
"10606","Saraburi",101.01703,14.626601,"2009","10",81.8844736016315,10666
"10607","Saraburi",101.01703,14.626601,"2009","11",69.0335542927618,10667
"10608","Saraburi",101.01703,14.626601,"2009","12",66.7881889260334,10668
"10609","Saraburi",101.01703,14.626601,"2010","01",70.5776694588039,10669
"10610","Saraburi",101.01703,14.626601,"2010","02",71.9088263470194,10670
"10611","Saraburi",101.01703,14.626601,"2010","03",63.1514153936635,10671
"10612","Saraburi",101.01703,14.626601,"2010","04",66.490255720719,10672
"10613","Saraburi",101.01703,14.626601,"2010","05",74.0708483820376,10673
"10614","Saraburi",101.01703,14.626601,"2010","06",76.7970202238663,10674
"10615","Saraburi",101.01703,14.626601,"2010","07",79.2717134061067,10675
"10616","Saraburi",101.01703,14.626601,"2010","08",83.4585922572924,10676
"10617","Saraburi",101.01703,14.626601,"2010","09",82.8563201240871,10677
"10618","Saraburi",101.01703,14.626601,"2010","10",81.4285733098569,10678
"10619","Saraburi",101.01703,14.626601,"2010","11",67.2425277046535,10679
"10620","Saraburi",101.01703,14.626601,"2010","12",66.8118176335874,10680
"10621","Saraburi",101.01703,14.626601,"2011","01",60.2198629710985,10681
"10622","Saraburi",101.01703,14.626601,"2011","02",69.1823635764744,10682
"10623","Saraburi",101.01703,14.626601,"2011","03",69.9872063014818,10683
"10624","Saraburi",101.01703,14.626601,"2011","04",74.0258836331575,10684
"10625","Saraburi",101.01703,14.626601,"2011","05",78.6462162183679,10685
"10626","Saraburi",101.01703,14.626601,"2011","06",79.8152584739353,10686
"10627","Saraburi",101.01703,14.626601,"2011","07",82.0093996628471,10687
"10628","Saraburi",101.01703,14.626601,"2011","08",82.6641383129618,10688
"10629","Saraburi",101.01703,14.626601,"2011","09",84.4261433311131,10689
"10630","Saraburi",101.01703,14.626601,"2011","10",79.7860751276431,10690
"10631","Saraburi",101.01703,14.626601,"2011","11",69.7619162849758,10691
"10632","Saraburi",101.01703,14.626601,"2011","12",63.5910552066305,10692
"10633","Saraburi",101.01703,14.626601,"2012","01",70.8905681112538,10693
"10634","Saraburi",101.01703,14.626601,"2012","02",69.8602271867835,10694
"10635","Saraburi",101.01703,14.626601,"2012","03",68.7874053706294,10695
"10636","Saraburi",101.01703,14.626601,"2012","04",70.2758818253227,10696
"10637","Saraburi",101.01703,14.626601,"2012","05",75.4980714880902,10697
"10638","Saraburi",101.01703,14.626601,"2012","06",78.7643601293149,10698
"10639","Saraburi",101.01703,14.626601,"2012","07",80.9973456673,10699
"10640","Saraburi",101.01703,14.626601,"2012","08",80.1999523826267,10700
"10641","Saraburi",101.01703,14.626601,"2012","09",83.6456007418425,10701
"10642","Saraburi",101.01703,14.626601,"2012","10",76.7182298743207,10702
"10643","Saraburi",101.01703,14.626601,"2012","11",75.4226550724195,10703
"10644","Saraburi",101.01703,14.626601,"2012","12",69.0506684013035,10704
"10645","Saraburi",101.01703,14.626601,"2013","01",66.6153054776399,10705
"10646","Saraburi",101.01703,14.626601,"2013","02",65.9781246848728,10706
"10647","Saraburi",101.01703,14.626601,"2013","03",67.2095552776171,10707
"10648","Saraburi",101.01703,14.626601,"2013","04",67.1209851140561,10708
"10649","Saraburi",101.01703,14.626601,"2013","05",69.8521891884182,10709
"10650","Saraburi",101.01703,14.626601,"2013","06",78.4758370606796,10710
"10651","Saraburi",101.01703,14.626601,"2013","07",78.206907587466,10711
"10652","Saraburi",101.01703,14.626601,"2013","08",79.8254284236742,10712
"10653","Saraburi",101.01703,14.626601,"2013","09",84.6896938158118,10713
"10654","Saraburi",101.01703,14.626601,"2013","10",78.350217122617,10714
"10655","Saraburi",101.01703,14.626601,"2013","11",73.1994445469068,10715
"10656","Saraburi",101.01703,14.626601,"2013","12",65.8758138656616,10716
"10657","Saraburi",101.01703,14.626601,"2014","01",58.7717681387197,10717
"10658","Saraburi",101.01703,14.626601,"2014","02",67.7848372169163,10718
"10659","Saraburi",101.01703,14.626601,"2014","03",67.9862947546918,10719
"10660","Saraburi",101.01703,14.626601,"2014","04",70.2939502384352,10720
"10661","Saraburi",101.01703,14.626601,"2014","05",72.1806254677151,10721
"10662","Saraburi",101.01703,14.626601,"2014","06",77.4383911796238,10722
"10663","Saraburi",101.01703,14.626601,"2014","07",78.4461967965831,10723
"10664","Saraburi",101.01703,14.626601,"2014","08",81.8701240871264,10724
"10665","Saraburi",101.01703,14.626601,"2014","09",80.4456164152726,10725
"10666","Saraburi",101.01703,14.626601,"2014","10",77.9688583374024,10726
"10667","Saraburi",101.01703,14.626601,"2014","11",72.5410177313763,10727
"10668","Saraburi",101.01703,14.626601,"2014","12",62.4841097458549,10728
"10669","Saraburi",101.01703,14.626601,"2015","01",59.7990417314612,10729
"10670","Saraburi",101.01703,14.626601,"2015","02",63.4445701682049,10730
"10671","Saraburi",101.01703,14.626601,"2015","03",70.814742726865,10731
"10672","Saraburi",101.01703,14.626601,"2015","04",67.9421225755111,10732
"10673","Saraburi",101.01703,14.626601,"2015","05",70.1124057355134,10733
"10674","Saraburi",101.01703,14.626601,"2015","06",70.2615787837816,10734
"10675","Saraburi",101.01703,14.626601,"2015","07",72.9254605168882,10735
"10676","Saraburi",101.01703,14.626601,"2015","08",77.4984020730724,10736
"10677","Saraburi",101.01703,14.626601,"2015","09",81.5004862412163,10737
"10678","Saraburi",101.01703,14.626601,"2015","10",79.6227534750234,10738
"10679","Saraburi",101.01703,14.626601,"2015","11",73.2261727540389,10739
"10680","Saraburi",101.01703,14.626601,"2015","12",69.3981397545856,10740
"10681","Saraburi",101.01703,14.626601,"2016","01",69.3773164832074,10741
"10682","Saraburi",101.01703,14.626601,"2016","02",58.0364678673122,10742
"10683","Saraburi",101.01703,14.626601,"2016","03",62.2342275536579,10743
"10684","Saraburi",101.01703,14.626601,"2016","04",61.6201278520667,10744
"10685","Saraburi",101.01703,14.626601,"2016","05",67.6408815052198,10745
"10686","Saraburi",101.01703,14.626601,"2016","06",75.7107006072998,10746
"10687","Saraburi",101.01703,14.626601,"2016","07",80.3414687778639,10747
"10688","Saraburi",101.01703,14.626601,"2016","08",79.0408109747845,10748
"10689","Saraburi",101.01703,14.626601,"2016","09",82.7830152428669,10749
"10690","Saraburi",101.01703,14.626601,"2016","10",81.846514992092,10750
"10691","Saraburi",101.01703,14.626601,"2016","11",74.1017681619395,10751
"10692","Saraburi",101.01703,14.626601,"2016","12",64.0007242783256,10752
"10693","Saraburi",101.01703,14.626601,"2017","01",67.2514730785204,10753
"10694","Saraburi",101.01703,14.626601,"2017","02",59.9491478629734,10754
"10695","Saraburi",101.01703,14.626601,"2017","03",68.4815502166748,10755
"10696","Saraburi",101.01703,14.626601,"2017","04",67.2101864275725,10756
"10697","Saraburi",101.01703,14.626601,"2017","05",78.6767330169678,10757
"10698","Saraburi",101.01703,14.626601,"2017","06",77.2621306875478,10758
"10699","Saraburi",101.01703,14.626601,"2017","07",82.4769830289094,10759
"10700","Saraburi",101.01703,14.626601,"2017","08",81.6267676477847,10760
"10701","Saraburi",101.01703,14.626601,"2017","09",81.874102053435,10761
"10702","Saraburi",101.01703,14.626601,"2017","10",80.3733011660369,10762
"10703","Saraburi",101.01703,14.626601,"2017","11",71.3883880615234,10763
"10704","Saraburi",101.01703,14.626601,"2017","12",65.3731422838957,10764
"10705","Saraburi",101.01703,14.626601,"2018","01",68.085122821642,10765
"10706","Saraburi",101.01703,14.626601,"2018","02",67.4509074584298,10766
"10707","Saraburi",101.01703,14.626601,"2018","03",71.1305423736572,10767
"10708","Saraburi",101.01703,14.626601,"2018","04",75.2204068557076,10768
"10709","Saraburi",101.01703,14.626601,"2018","05",77.1937094149382,10769
"10710","Saraburi",101.01703,14.626601,"2018","06",77.7324165344238,10770
"10711","Saraburi",101.01703,14.626601,"2018","07",81.1561331209929,10771
"10712","Saraburi",101.01703,14.626601,"2018","08",81.9360679792321,10772
"10713","Saraburi",101.01703,14.626601,"2018","09",82.1339064556619,10773
"10714","Saraburi",101.01703,14.626601,"2018","10",77.9425880432129,10774
"10715","Saraburi",101.01703,14.626601,"2018","11",72.2939088240914,10775
"10716","Saraburi",101.01703,14.626601,"2018","12",68.14329021288,10776
"10717","Saraburi",101.01703,14.626601,"2019","01",63.6072559439618,10777
"10718","Saraburi",101.01703,14.626601,"2019","02",70.8404751819113,10778
"10719","Saraburi",101.01703,14.626601,"2019","03",67.3675038130387,10779
"10720","Saraburi",101.01703,14.626601,"2019","04",69.4654508010201,10780
"10721","Saraburi",101.01703,14.626601,"2019","05",73.1111272397249,10781
"10722","Saraburi",101.01703,14.626601,"2019","06",77.4370971182118,10782
"10723","Saraburi",101.01703,14.626601,"2019","07",74.5057840596075,10783
"10724","Saraburi",101.01703,14.626601,"2019","08",79.9410347316576,10784
"10725","Saraburi",101.01703,14.626601,"2019","09",79.2407349627951,10785
"10726","Saraburi",101.01703,14.626601,"2019","10",73.2910430078921,10786
"10727","Saraburi",101.01703,14.626601,"2019","11",65.6420952423759,10787
"10728","Saraburi",101.01703,14.626601,"2019","12",59.7531844180563,10788
"10729","Saraburi",101.01703,14.626601,"2020","01",61.6457998773326,10789
"10730","Saraburi",101.01703,14.626601,"2020","02",56.9389801605888,10790
"10731","Saraburi",101.01703,14.626601,"2020","03",66.3844027311906,10791
"10732","Saraburi",101.01703,14.626601,"2020","04",66.0909508249034,10792
"10733","Saraburi",101.01703,14.626601,"2020","05",71.4744478640349,10793
"10734","Saraburi",101.01703,14.626601,"2020","06",77.0395869047746,10794
"10735","Saraburi",101.01703,14.626601,"2020","07",76.6591940672501,10795
"10736","Saraburi",101.01703,14.626601,"2020","08",79.4462457408076,10796
"10737","Saraburi",101.01703,14.626601,"2020","09",82.1591892905857,10797
"10738","Saraburi",101.01703,14.626601,"2020","10",83.1630996372389,10798
"10739","Saraburi",101.01703,14.626601,"2020","11",71.1436276974885,10799
"10740","Saraburi",101.01703,14.626601,"2020","12",65.9881046875663,10800
"10741","Satun",99.96174,6.867859,"2006","01",77.4574596032618,10801
"10742","Satun",99.96174,6.867859,"2006","02",76.3842214216972,10802
"10743","Satun",99.96174,6.867859,"2006","03",75.4865593016934,10803
"10744","Satun",99.96174,6.867859,"2006","04",81.9139577015094,10804
"10745","Satun",99.96174,6.867859,"2006","05",85.3107325772811,10805
"10746","Satun",99.96174,6.867859,"2006","06",84.5394283485916,10806
"10747","Satun",99.96174,6.867859,"2006","07",83.4140829524138,10807
"10748","Satun",99.96174,6.867859,"2006","08",82.8707108308898,10808
"10749","Satun",99.96174,6.867859,"2006","09",84.7255713027511,10809
"10750","Satun",99.96174,6.867859,"2006","10",85.5355856500389,10810
"10751","Satun",99.96174,6.867859,"2006","11",84.0430977451455,10811
"10752","Satun",99.96174,6.867859,"2006","12",78.8556700734161,10812
"10753","Satun",99.96174,6.867859,"2007","01",77.6348445157577,10813
"10754","Satun",99.96174,6.867859,"2007","02",72.7756982768117,10814
"10755","Satun",99.96174,6.867859,"2007","03",75.0561864445266,10815
"10756","Satun",99.96174,6.867859,"2007","04",81.1900064876023,10816
"10757","Satun",99.96174,6.867859,"2007","05",84.5616758442177,10817
