"","row_number","Reporting_Area","Longitude","Latitude","Month","Year","Dengue_Cases","Relative_Humidity"
"354",354,"Ang Thong",100.34851,14.623542,6,2020,27,69.5862151462563
"355",355,"Ang Thong",100.34851,14.623542,7,2020,42,69.3529192126295
"356",356,"Ang Thong",100.34851,14.623542,8,2020,29,72.8987853579208
"357",357,"Ang Thong",100.34851,14.623542,9,2020,18,78.6518751868671
"358",358,"Ang Thong",100.34851,14.623542,10,2020,26,81.6571423813079
"359",359,"Ang Thong",100.34851,14.623542,11,2020,18,69.138256565951
"360",360,"Ang Thong",100.34851,14.623542,12,2020,11,62.3463759829936
"361",361,"Bangkok",100.62353,13.771827,1,2006,519,68.4585706389149
"362",362,"Bangkok",100.62353,13.771827,2,2006,349,72.4106443862734
"363",363,"Bangkok",100.62353,13.771827,3,2006,418,70.9369761269902
"364",364,"Bangkok",100.62353,13.771827,4,2006,219,71.5809585045749
"365",365,"Bangkok",100.62353,13.771827,5,2006,796,76.1494680572292
"366",366,"Bangkok",100.62353,13.771827,6,2006,979,75.345252592037
"367",367,"Bangkok",100.62353,13.771827,7,2006,835,76.3272211523351
"368",368,"Bangkok",100.62353,13.771827,8,2006,692,72.246924438839
"369",369,"Bangkok",100.62353,13.771827,9,2006,683,78.957069705048
"370",370,"Bangkok",100.62353,13.771827,10,2006,709,77.2319545519324
"371",371,"Bangkok",100.62353,13.771827,11,2006,643,68.1899947938896
"372",372,"Bangkok",100.62353,13.771827,12,2006,790,61.7434184375681
"373",373,"Bangkok",100.62353,13.771827,1,2007,600,64.8381057431182
"374",374,"Bangkok",100.62353,13.771827,2,2007,282,71.4442282379948
"375",375,"Bangkok",100.62353,13.771827,3,2007,323,71.0682023562615
"376",376,"Bangkok",100.62353,13.771827,4,2007,273,74.2624783549909
"377",377,"Bangkok",100.62353,13.771827,5,2007,448,78.8310447928458
"378",378,"Bangkok",100.62353,13.771827,6,2007,725,74.0238846622567
"379",379,"Bangkok",100.62353,13.771827,7,2007,698,76.5966863836075
"380",380,"Bangkok",100.62353,13.771827,8,2007,768,73.2444573807886
"381",381,"Bangkok",100.62353,13.771827,9,2007,839,77.4990477573277
"382",382,"Bangkok",100.62353,13.771827,10,2007,842,76.1854470585984
"383",383,"Bangkok",100.62353,13.771827,11,2007,958,63.3165585162238
"384",384,"Bangkok",100.62353,13.771827,12,2007,529,66.4927513503122
"385",385,"Bangkok",100.62353,13.771827,1,2008,601,67.0735385921958
"386",386,"Bangkok",100.62353,13.771827,2,2008,550,72.1860342592072
"387",387,"Bangkok",100.62353,13.771827,3,2008,605,68.1350109798042
"388",388,"Bangkok",100.62353,13.771827,4,2008,656,73.1664128065676
"389",389,"Bangkok",100.62353,13.771827,5,2008,715,76.0220781448618
"390",390,"Bangkok",100.62353,13.771827,6,2008,1026,76.2833660243526
"391",391,"Bangkok",100.62353,13.771827,7,2008,1174,76.4340763681009
"392",392,"Bangkok",100.62353,13.771827,8,2008,1406,75.8645409246522
"393",393,"Bangkok",100.62353,13.771827,9,2008,620,77.829894258404
"394",394,"Bangkok",100.62353,13.771827,10,2008,1660,80.536124829725
"395",395,"Bangkok",100.62353,13.771827,11,2008,1154,72.591497144903
"396",396,"Bangkok",100.62353,13.771827,12,2008,842,65.5849010168515
"397",397,"Bangkok",100.62353,13.771827,1,2009,502,65.6346604444635
"398",398,"Bangkok",100.62353,13.771827,2,2009,310,69.5909960422833
"399",399,"Bangkok",100.62353,13.771827,3,2009,322,73.9159415328871
"400",400,"Bangkok",100.62353,13.771827,4,2009,266,71.758308039142
"401",401,"Bangkok",100.62353,13.771827,5,2009,409,77.7171702713411
"402",402,"Bangkok",100.62353,13.771827,6,2009,777,75.9744551198783
"403",403,"Bangkok",100.62353,13.771827,7,2009,725,74.6994290295236
"404",404,"Bangkok",100.62353,13.771827,8,2009,888,73.5849479258485
"405",405,"Bangkok",100.62353,13.771827,9,2009,772,78.7957965370595
"406",406,"Bangkok",100.62353,13.771827,10,2009,880,81.1846221597631
"407",407,"Bangkok",100.62353,13.771827,11,2009,1068,69.6859478803259
"408",408,"Bangkok",100.62353,13.771827,12,2009,954,68.8854032231057
"409",409,"Bangkok",100.62353,13.771827,1,2010,617,74.5307811637389
"410",410,"Bangkok",100.62353,13.771827,2,2010,621,74.5367855606623
"411",411,"Bangkok",100.62353,13.771827,3,2010,591,68.5703342374317
"412",412,"Bangkok",100.62353,13.771827,4,2010,381,68.9642807423644
"413",413,"Bangkok",100.62353,13.771827,5,2010,348,72.7481530069455
"414",414,"Bangkok",100.62353,13.771827,6,2010,536,74.1371895072013
"415",415,"Bangkok",100.62353,13.771827,7,2010,901,77.7323410142912
"416",416,"Bangkok",100.62353,13.771827,8,2010,1399,80.6925259587884
"417",417,"Bangkok",100.62353,13.771827,9,2010,1576,80.9492920084974
"418",418,"Bangkok",100.62353,13.771827,10,2010,1654,80.6403682101651
"419",419,"Bangkok",100.62353,13.771827,11,2010,1462,68.1188176986441
"420",420,"Bangkok",100.62353,13.771827,12,2010,826,71.0877154751232
"421",421,"Bangkok",100.62353,13.771827,1,2011,690,64.8962573778601
"422",422,"Bangkok",100.62353,13.771827,2,2011,421,75.333391502181
"423",423,"Bangkok",100.62353,13.771827,3,2011,389,74.9365815096966
"424",424,"Bangkok",100.62353,13.771827,4,2011,468,76.3874435877857
"425",425,"Bangkok",100.62353,13.771827,5,2011,1068,76.8334681132627
"426",426,"Bangkok",100.62353,13.771827,6,2011,1436,77.2825453026561
"427",427,"Bangkok",100.62353,13.771827,7,2011,1539,77.8300052108221
"428",428,"Bangkok",100.62353,13.771827,8,2011,1238,78.8846887783313
"429",429,"Bangkok",100.62353,13.771827,9,2011,873,80.3133647945884
"430",430,"Bangkok",100.62353,13.771827,10,2011,780,80.5800944167475
"431",431,"Bangkok",100.62353,13.771827,11,2011,1078,67.2647175460417
"432",432,"Bangkok",100.62353,13.771827,12,2011,594,65.261508860101
"433",433,"Bangkok",100.62353,13.771827,1,2012,310,75.1007965794652
"434",434,"Bangkok",100.62353,13.771827,2,2012,266,76.3751640229214
"435",435,"Bangkok",100.62353,13.771827,3,2012,285,71.7192060058304
"436",436,"Bangkok",100.62353,13.771827,4,2012,256,68.7491956153562
"437",437,"Bangkok",100.62353,13.771827,5,2012,211,72.5317187547117
"438",438,"Bangkok",100.62353,13.771827,6,2012,340,72.0131316105713
"439",439,"Bangkok",100.62353,13.771827,7,2012,703,77.4309476367651
"440",440,"Bangkok",100.62353,13.771827,8,2012,1031,75.5245274432765
"441",441,"Bangkok",100.62353,13.771827,9,2012,1063,82.2151641755093
"442",442,"Bangkok",100.62353,13.771827,10,2012,1665,78.1894522370182
"443",443,"Bangkok",100.62353,13.771827,11,2012,2257,79.4269532681644
"444",444,"Bangkok",100.62353,13.771827,12,2012,1643,71.8829919810533
"445",445,"Bangkok",100.62353,13.771827,1,2013,1509,71.089595151344
"446",446,"Bangkok",100.62353,13.771827,2,2013,760,72.6578050916948
"447",447,"Bangkok",100.62353,13.771827,3,2013,643,73.4416570504884
"448",448,"Bangkok",100.62353,13.771827,4,2013,551,71.275047048537
"449",449,"Bangkok",100.62353,13.771827,5,2013,635,69.8225082161874
"450",450,"Bangkok",100.62353,13.771827,6,2013,965,78.8516295426249
"451",451,"Bangkok",100.62353,13.771827,7,2013,1862,77.9397642810668
"452",452,"Bangkok",100.62353,13.771827,8,2013,2138,77.3635182686486
"453",453,"Bangkok",100.62353,13.771827,9,2013,1640,81.1990559050136
"454",454,"Bangkok",100.62353,13.771827,10,2013,1649,79.4454506174119
"455",455,"Bangkok",100.62353,13.771827,11,2013,1596,74.1846386327313
"456",456,"Bangkok",100.62353,13.771827,12,2013,827,66.0251850572165
"457",457,"Bangkok",100.62353,13.771827,1,2014,405,64.057539570643
"458",458,"Bangkok",100.62353,13.771827,2,2014,313,75.5930143795784
"459",459,"Bangkok",100.62353,13.771827,3,2014,251,74.5680367114142
"460",460,"Bangkok",100.62353,13.771827,4,2014,168,71.5201516049491
"461",461,"Bangkok",100.62353,13.771827,5,2014,170,72.3167881818395
"462",462,"Bangkok",100.62353,13.771827,6,2014,212,74.8377585331788
"463",463,"Bangkok",100.62353,13.771827,7,2014,348,74.4334704383252
"464",464,"Bangkok",100.62353,13.771827,8,2014,408,77.179757152204
"465",465,"Bangkok",100.62353,13.771827,9,2014,533,77.6020253559756
"466",466,"Bangkok",100.62353,13.771827,10,2014,625,80.1577231436614
"467",467,"Bangkok",100.62353,13.771827,11,2014,809,75.0222480755804
"468",468,"Bangkok",100.62353,13.771827,12,2014,476,65.487311945392
"469",469,"Bangkok",100.62353,13.771827,1,2015,614,68.7237704496769
"470",470,"Bangkok",100.62353,13.771827,2,2015,444,69.0996440515949
"471",471,"Bangkok",100.62353,13.771827,3,2015,418,74.7977666152628
"472",472,"Bangkok",100.62353,13.771827,4,2015,414,72.3993691831756
"473",473,"Bangkok",100.62353,13.771827,5,2015,1001,69.2013816199223
"474",474,"Bangkok",100.62353,13.771827,6,2015,1099,71.6699528093859
"475",475,"Bangkok",100.62353,13.771827,7,2015,1590,69.9816938205456
"476",476,"Bangkok",100.62353,13.771827,8,2015,2390,73.6097574392577
"477",477,"Bangkok",100.62353,13.771827,9,2015,2814,78.7420718539639
"478",478,"Bangkok",100.62353,13.771827,10,2015,3955,80.309975340927
"479",479,"Bangkok",100.62353,13.771827,11,2015,8324,76.5306908161227
"480",480,"Bangkok",100.62353,13.771827,12,2015,3177,73.0218963169995
"481",481,"Bangkok",100.62353,13.771827,1,2016,2149,74.8635022668544
"482",482,"Bangkok",100.62353,13.771827,2,2016,815,67.5550095564962
"483",483,"Bangkok",100.62353,13.771827,3,2016,552,72.5426654860979
"484",484,"Bangkok",100.62353,13.771827,4,2016,250,69.7236206797693
"485",485,"Bangkok",100.62353,13.771827,5,2016,123,70.5893453566309
"486",486,"Bangkok",100.62353,13.771827,6,2016,124,75.1815639142469
"487",487,"Bangkok",100.62353,13.771827,7,2016,363,79.336040696169
"488",488,"Bangkok",100.62353,13.771827,8,2016,608,73.6533547353858
"489",489,"Bangkok",100.62353,13.771827,9,2016,630,80.1915096364508
"490",490,"Bangkok",100.62353,13.771827,10,2016,726,81.9298005908232
"491",491,"Bangkok",100.62353,13.771827,11,2016,782,77.4161690283841
"492",492,"Bangkok",100.62353,13.771827,12,2016,669,68.0449623687817
"493",493,"Bangkok",100.62353,13.771827,1,2017,394,72.5172222889517
"494",494,"Bangkok",100.62353,13.771827,2,2017,250,67.3484579072712
"495",495,"Bangkok",100.62353,13.771827,3,2017,215,73.3609273915053
"496",496,"Bangkok",100.62353,13.771827,4,2017,220,71.8898865615953
"497",497,"Bangkok",100.62353,13.771827,5,2017,275,80.3663669142191
"498",498,"Bangkok",100.62353,13.771827,6,2017,679,77.2471056143065
"499",499,"Bangkok",100.62353,13.771827,7,2017,1253,80.1067319222131
"500",500,"Bangkok",100.62353,13.771827,8,2017,1458,79.3199379800901
"501",501,"Bangkok",100.62353,13.771827,9,2017,1116,80.1244246421687
"502",502,"Bangkok",100.62353,13.771827,10,2017,1141,81.034834954631
"503",503,"Bangkok",100.62353,13.771827,11,2017,1359,76.6725269054857
"504",504,"Bangkok",100.62353,13.771827,12,2017,858,71.4641654768919
"505",505,"Bangkok",100.62353,13.771827,1,2018,478,79.3891185660827
"506",506,"Bangkok",100.62353,13.771827,2,2018,381,76.2735593528476
"507",507,"Bangkok",100.62353,13.771827,3,2018,576,77.0285351678481
"508",508,"Bangkok",100.62353,13.771827,4,2018,499,77.1148257674627
"509",509,"Bangkok",100.62353,13.771827,5,2018,433,80.3798598518281
"510",510,"Bangkok",100.62353,13.771827,6,2018,878,75.3124673349557
"511",511,"Bangkok",100.62353,13.771827,7,2018,1320,75.9710236048755
"512",512,"Bangkok",100.62353,13.771827,8,2018,1367,78.0906549576059
"513",513,"Bangkok",100.62353,13.771827,9,2018,1019,80.2341447680693
"514",514,"Bangkok",100.62353,13.771827,10,2018,819,79.8224767925054
"515",515,"Bangkok",100.62353,13.771827,11,2018,754,74.3780298754042
"516",516,"Bangkok",100.62353,13.771827,12,2018,498,72.6876470969012
"517",517,"Bangkok",100.62353,13.771827,1,2019,928,70.0873902563245
"518",518,"Bangkok",100.62353,13.771827,2,2019,562,76.7630802707264
"519",519,"Bangkok",100.62353,13.771827,3,2019,421,74.5057472899521
"520",520,"Bangkok",100.62353,13.771827,4,2019,285,72.277076630581
"521",521,"Bangkok",100.62353,13.771827,5,2019,256,71.5550834855105
"522",522,"Bangkok",100.62353,13.771827,6,2019,513,76.3608182331729
"523",523,"Bangkok",100.62353,13.771827,7,2019,1274,73.2411910213371
"524",524,"Bangkok",100.62353,13.771827,8,2019,1985,77.4356187743416
"525",525,"Bangkok",100.62353,13.771827,9,2019,1723,79.052083801487
"526",526,"Bangkok",100.62353,13.771827,10,2019,2431,76.2240756435802
"527",527,"Bangkok",100.62353,13.771827,11,2019,2404,68.260359431106
"528",528,"Bangkok",100.62353,13.771827,12,2019,1193,67.4436882453973
"529",529,"Bangkok",100.62353,13.771827,1,2020,928,72.3332927006157
"530",530,"Bangkok",100.62353,13.771827,2,2020,562,67.7312493312954
"531",531,"Bangkok",100.62353,13.771827,3,2020,421,72.5275601729078
"532",532,"Bangkok",100.62353,13.771827,4,2020,285,72.0846278537198
"533",533,"Bangkok",100.62353,13.771827,5,2020,256,73.4084262893206
"534",534,"Bangkok",100.62353,13.771827,6,2020,513,77.191378115475
"535",535,"Bangkok",100.62353,13.771827,7,2020,1274,76.6563253425363
"536",536,"Bangkok",100.62353,13.771827,8,2020,1985,76.8105805911248
"537",537,"Bangkok",100.62353,13.771827,9,2020,1723,80.0772876603586
"538",538,"Bangkok",100.62353,13.771827,10,2020,2431,82.518100656976
"539",539,"Bangkok",100.62353,13.771827,11,2020,2404,70.4872020349933
"540",540,"Bangkok",100.62353,13.771827,12,2020,1193,66.9478702137419
"541",601,"Bungkan",103.71093,18.148785,1,2016,35,68.834365234375
"542",602,"Bungkan",103.71093,18.148785,2,2016,26,70.6778976579146
"543",603,"Bungkan",103.71093,18.148785,3,2016,29,69.6912001592463
"544",604,"Bungkan",103.71093,18.148785,4,2016,26,66.2865449246493
"545",605,"Bungkan",103.71093,18.148785,5,2016,75,81.5157453502308
"546",606,"Bungkan",103.71093,18.148785,6,2016,179,85.519461517334
"547",607,"Bungkan",103.71093,18.148785,7,2016,165,86.4990234513716
"548",608,"Bungkan",103.71093,18.148785,8,2016,128,87.0386915033514
"549",609,"Bungkan",103.71093,18.148785,9,2016,56,87.5028135819869
"550",610,"Bungkan",103.71093,18.148785,10,2016,33,79.6332735789906
"551",611,"Bungkan",103.71093,18.148785,11,2016,14,70.5578315596147
"552",612,"Bungkan",103.71093,18.148785,12,2016,5,67.377636829723
"553",613,"Bungkan",103.71093,18.148785,1,2017,0,73.7958496232466
"554",614,"Bungkan",103.71093,18.148785,2,2017,10,71.8936320495606
"555",615,"Bungkan",103.71093,18.148785,3,2017,9,75.4581892117587
"556",616,"Bungkan",103.71093,18.148785,4,2017,9,78.3209537159313
"557",617,"Bungkan",103.71093,18.148785,5,2017,15,85.6534371532093
"558",618,"Bungkan",103.71093,18.148785,6,2017,28,84.7037876614657
"559",619,"Bungkan",103.71093,18.148785,7,2017,62,86.4325241921165
"560",620,"Bungkan",103.71093,18.148785,8,2017,36,87.1579286193848
"561",621,"Bungkan",103.71093,18.148785,9,2017,22,81.8946787608754
"562",622,"Bungkan",103.71093,18.148785,10,2017,6,69.8919320956144
"563",623,"Bungkan",103.71093,18.148785,11,2017,4,69.1363044461337
"564",624,"Bungkan",103.71093,18.148785,12,2017,10,69.4113452703303
"565",625,"Bungkan",103.71093,18.148785,1,2018,3,70.5395008433949
"566",626,"Bungkan",103.71093,18.148785,2,2018,1,66.0133253201571
"567",627,"Bungkan",103.71093,18.148785,3,2018,2,64.9658838168058
"568",628,"Bungkan",103.71093,18.148785,4,2018,4,68.5677916925604
"569",629,"Bungkan",103.71093,18.148785,5,2018,53,82.4861346712979
"570",630,"Bungkan",103.71093,18.148785,6,2018,50,83.9997059076483
"571",631,"Bungkan",103.71093,18.148785,7,2018,33,88.7597591469505
"572",632,"Bungkan",103.71093,18.148785,8,2018,13,86.4726538640803
"573",633,"Bungkan",103.71093,18.148785,9,2018,10,86.0794807711515
"574",634,"Bungkan",103.71093,18.148785,10,2018,10,75.0158924727006
"575",635,"Bungkan",103.71093,18.148785,11,2018,18,67.3085379860618
"576",636,"Bungkan",103.71093,18.148785,12,2018,16,67.4678899175471
"577",637,"Bungkan",103.71093,18.148785,1,2019,17,67.4212831670588
"578",638,"Bungkan",103.71093,18.148785,2,2019,31,69.219327656139
"579",639,"Bungkan",103.71093,18.148785,3,2019,48,68.9311887012828
"580",640,"Bungkan",103.71093,18.148785,4,2019,21,77.4414683671431
"581",641,"Bungkan",103.71093,18.148785,5,2019,154,79.6461232549494
"582",642,"Bungkan",103.71093,18.148785,6,2019,453,87.8134605130282
"583",643,"Bungkan",103.71093,18.148785,7,2019,122,88.7122872786088
"584",644,"Bungkan",103.71093,18.148785,8,2019,21,87.8505981861461
"585",645,"Bungkan",103.71093,18.148785,9,2019,5,86.4314766485041
"586",646,"Bungkan",103.71093,18.148785,10,2019,1,70.5099660006436
"587",647,"Bungkan",103.71093,18.148785,11,2019,0,68.7581192155318
"588",648,"Bungkan",103.71093,18.148785,12,2019,0,63.9649350669167
"589",649,"Bungkan",103.71093,18.148785,1,2020,17,66.7277791664817
"590",650,"Bungkan",103.71093,18.148785,2,2020,31,70.4872100691362
"591",651,"Bungkan",103.71093,18.148785,3,2020,48,71.9743718095259
"592",652,"Bungkan",103.71093,18.148785,4,2020,21,60.2202013674649
"593",653,"Bungkan",103.71093,18.148785,5,2020,154,78.8677746027166
"594",654,"Bungkan",103.71093,18.148785,6,2020,453,82.6731420621005
"595",655,"Bungkan",103.71093,18.148785,7,2020,122,85.2713499173251
"596",656,"Bungkan",103.71093,18.148785,8,2020,21,86.0143295565519
"597",657,"Bungkan",103.71093,18.148785,9,2020,5,85.0168731966886
"598",658,"Bungkan",103.71093,18.148785,10,2020,1,78.7797944363681
"599",659,"Bungkan",103.71093,18.148785,11,2020,0,71.9509758273038
"600",660,"Bungkan",103.71093,18.148785,12,2020,0,69.4386963722923
"601",661,"Buri Ram",103.71093,18.148785,1,2006,4,74.7657510792125
"602",662,"Buri Ram",103.71093,18.148785,2,2006,14,63.8567843905362
"603",663,"Buri Ram",103.71093,18.148785,3,2006,41,62.5485627330433
"604",664,"Buri Ram",103.71093,18.148785,4,2006,44,68.151641776345
"605",665,"Buri Ram",103.71093,18.148785,5,2006,171,79.9154820112749
"606",666,"Buri Ram",103.71093,18.148785,6,2006,292,84.4137857333097
"607",667,"Buri Ram",103.71093,18.148785,7,2006,332,86.2539311356978
"608",668,"Buri Ram",103.71093,18.148785,8,2006,287,86.6927627979625
"609",669,"Buri Ram",103.71093,18.148785,9,2006,81,85.4642733209783
"610",670,"Buri Ram",103.71093,18.148785,10,2006,47,80.1401548489657
"611",671,"Buri Ram",103.71093,18.148785,11,2006,13,72.5018914378773
"612",672,"Buri Ram",103.71093,18.148785,12,2006,4,61.2888674441251
"613",673,"Buri Ram",103.71093,18.148785,1,2007,14,63.619561289007
"614",674,"Buri Ram",103.71093,18.148785,2,2007,6,57.8935859680176
"615",675,"Buri Ram",103.71093,18.148785,3,2007,26,69.2218998163397
"616",676,"Buri Ram",103.71093,18.148785,4,2007,120,72.1361192876642
"617",677,"Buri Ram",103.71093,18.148785,5,2007,153,80.0282640491832
"618",678,"Buri Ram",103.71093,18.148785,6,2007,442,84.5335011014071
"619",679,"Buri Ram",103.71093,18.148785,7,2007,319,88.2894852655584
"620",680,"Buri Ram",103.71093,18.148785,8,2007,297,86.0890316356312
"621",681,"Buri Ram",103.71093,18.148785,9,2007,175,85.4035298572887
"622",682,"Buri Ram",103.71093,18.148785,10,2007,57,79.19747645985
"623",683,"Buri Ram",103.71093,18.148785,11,2007,45,67.3562769386985
"624",684,"Buri Ram",103.71093,18.148785,12,2007,29,65.7291990245472
"625",685,"Buri Ram",103.71093,18.148785,1,2008,48,66.2212761757591
"626",686,"Buri Ram",103.71093,18.148785,2,2008,34,65.795502797907
"627",687,"Buri Ram",103.71093,18.148785,3,2008,38,67.5910247941451
"628",688,"Buri Ram",103.71093,18.148785,4,2008,50,67.146601451527
"629",689,"Buri Ram",103.71093,18.148785,5,2008,203,82.2615680763938
"630",690,"Buri Ram",103.71093,18.148785,6,2008,397,85.0780638538707
"631",691,"Buri Ram",103.71093,18.148785,7,2008,364,88.0903131935813
"632",692,"Buri Ram",103.71093,18.148785,8,2008,290,88.0051803727583
"633",693,"Buri Ram",103.71093,18.148785,9,2008,153,82.5409686001864
"634",694,"Buri Ram",103.71093,18.148785,10,2008,88,72.8050487726385
"635",695,"Buri Ram",103.71093,18.148785,11,2008,31,67.7483202153986
"636",696,"Buri Ram",103.71093,18.148785,12,2008,12,67.1011323131215
"637",697,"Buri Ram",103.71093,18.148785,1,2009,11,64.5554744234952
"638",698,"Buri Ram",103.71093,18.148785,2,2009,12,67.0548121226918
"639",699,"Buri Ram",103.71093,18.148785,3,2009,23,65.1187280065363
"640",700,"Buri Ram",103.71093,18.148785,4,2009,36,62.6228842648593
"641",701,"Buri Ram",103.71093,18.148785,5,2009,130,81.0938112848455
"642",702,"Buri Ram",103.71093,18.148785,6,2009,274,83.4863272094727
"643",703,"Buri Ram",103.71093,18.148785,7,2009,233,84.4609800581499
"644",704,"Buri Ram",103.71093,18.148785,8,2009,303,88.25052273837
"645",705,"Buri Ram",103.71093,18.148785,9,2009,123,76.9009049155495
"646",706,"Buri Ram",103.71093,18.148785,10,2009,82,65.7793696594238
"647",707,"Buri Ram",103.71093,18.148785,11,2009,63,67.8994936162775
"648",708,"Buri Ram",103.71093,18.148785,12,2009,29,62.3668610520796
